id;name;price;has_availability;availability_365;property_type
26939341;Exclusivo apartamento junto a Estación de Atocha;69;1;155;Entire apartment
26942435;Cozy & well located room in the heart of Madrid;30;1;0;Private room in bed and breakfast
26943308;Madrid Center Room;21;1;121;Private room in apartment
26944834;Bastardo Hostel Madrid - Bed in 4 people mixed dorm;21;1;249;Shared room in hostel
26944931;Bastardo Hostel Madrid - Bed in 6 people dorm (women only);18;1;249;Shared room in hostel
26945130;Bastardo Hostel Madrid - Double room;70;1;250;Private room in hostel
26946206;Soul of Madrid;70;1;349;Entire apartment
26946993;Double Room with balcony -  Roisa Hostal Boutique;70;1;1;Private room in hostel
26947092;MADRID PLAZA DE TOROS :);51;1;0;Entire apartment
26947331;Modern apartment in Madrid ready to occupy;65;1;193;Entire apartment
26948178;Edificio de varias plantas en Madrid;55;1;89;Private room in apartment
26949461;Loft ensanche de Vallecas Madrid;50;1;0;Entire serviced apartment
26951188;Centro - Wifi. Acogedor. 10m** Sol,  Atocha.;29;1;10;Entire apartment
26955116;SPACIOUS APARTMENT 4 BEDROOMS & 2 BATHROOMS;95;1;0;Entire condominium
26955443;Flat in Malasaña with rooftop terrace;63;1;0;Entire apartment
26957081;Habitación privada en Madrid;30;1;364;Private room in apartment
26965193;Apartamento espacioso y tranquilo en Atocha;55;1;0;Entire apartment
26966737;Casa Blanca;75;1;0;Entire townhouse
26969354;Luxury suite;81;1;365;Entire apartment
26974999;Modern and spacious apartment in Madrid;202;1;0;Entire apartment
26978768;Double room in Chueca, with private bathroom F 10;36;1;105;Private room in apartment
26979877;13 MINUTES AWAY FROM PUERTA DEL SOL;43;1;330;Entire apartment
26987062;Habitación cama matrimonio cerca del centro.;17;1;0;Private room in apartment
26991190;Plaza Toros Las Ventas & 13 min Centro - Parking;94;1;24;Entire apartment
26992478;STUDIO APARTMENT IN MALASAÑA. LONG TERM AVAILABLE;31;1;1;Entire apartment
27005230;Habitacion economica cama grande centro Madrid;35;1;0;Private room in apartment
27008049;Habitación exterior Plaza Mayor Madrid;20;1;0;Private room in apartment
27013055;2 habitaciones Doble en un piso IDEAL de Malasaña.;18;1;0;Private room in apartment
27020433;Madrid Centric II - Madflats Collection;173;1;337;Entire apartment
27021442;CASA RAMOS, habitación con baño privado en chueca;46;1;1;Private room in apartment
27022584;Cozy Apartment in Madrid;700;0;0;Private room in apartment
27023118;HEART OF MADRID, Modern apartment, Chueca 4 ppl;52;1;0;Entire apartment
27023536;ATICO acogedor/ Nice  Penthouse -MUY PRÓXIMO IFEMA;79;1;134;Entire condominium
27024250;Piso 3 habs en PONZANO súper luminoso;97;1;57;Entire apartment
27025972;Madrid Cozy & city center. Wifi and A/C;32;1;77;Entire apartment
27028034;CoV19 Free Stunning Urban Apt. Historic District;73;1;0;Entire apartment
27030924;Piso de 3 hab y 2 baños cerca de Ventas para 5 pax;70;1;179;Entire apartment
27041452;Fantastic apartment in exclusive areas of Madrid;114;1;82;Entire apartment
27041718;Double room in Chueca, with private bathroom F 12;34;1;108;Private room in apartment
27047777;Gran Vía Plaza - Madflats Collection;176;1;355;Entire apartment
27051315;Luxury 1-bedroom flat Chueca- Available long-term;79;1;180;Entire apartment
27052530;Habitación Azul;30;1;0;Private room in apartment
27052854;Gran Vía Boutique by Madflats Collection;176;1;288;Entire apartment
27053498;H5 Antelope Inn Madrid Downtown Quadruple Family;64;1;364;Private room in apartment
27053569;Acogedor apartamento en Lavapiés, centro de Madrid;95;1;350;Entire apartment
27054553;CENTRO DE MADRID a pasos de todo /WIFI-AA;150;1;226;Entire apartment
27059025;Acogedor piso en Madrid;25;1;179;Private room in condominium
27064741;Excelente apartament in Madrid Sol & Granvia;35;1;0;Entire apartment
27066292;Habitación 303 · Moderno Hostal en Madrid Centro Atocha 3;8399;1;94;Room in hostel
27066758;Moderno Hostal Centro Madrid Atocha 1;28;1;345;Room in hostel
27066857;Moderno Hostal Centro Madrid Atocha 2;8399;1;94;Room in hostel
27067158;Moderno Hostal Centro Madrid Atocha 7;33;1;310;Room in hostel
27067242;Moderno Hostal Centro Madrid Atocha 4;34;1;338;Room in hostel
27067372;Habitación 305 · Moderno Hostal Centro Madrid Atocha 5;8399;1;0;Room in boutique hotel
27067534;Moderno Hostal Centro Madrid Atocha 6;8399;1;84;Room in hostel
27067662;Moderno Hostal Centro Madrid Atocha 8;41;1;2;Room in hostel
27068461;Elegant and Remodeled Flat in Madrid Center;80;1;14;Entire apartment
27075700;Bastardo Hostel Madrid - Triple room;93;1;249;Private room in hostel
27077805;PLAZA TIRSO DE MOLINA - DOWNTOWN MADRID;343;1;30;Entire apartment
27082262;Feel like HOME - SOL/OPERA;45;1;349;Entire apartment
27085242;Oasis Madrileño;60;1;0;Private room in apartment
27086601;"Luxury.tribunal	Long Term Available";91;1;1;Entire apartment
27100118;Ático de lujo Torres Kio;83;1;358;Entire apartment
27100861;Habitación privada 1 o 2 personas, prox aeropuerto;25;1;149;Private room in condominium
27107910;Habitación Privada en Calle Jose Ortega y Gasset;21;1;180;Private room in apartment
27108117;Tourist Apartment Tetuán-Plaza Castilla;46;1;347;Entire apartment
27111785;WaveAutumnVine, Studio Apartment, Las Rozas!;99;1;23;Private room in guest suite
27124524;very bright room in our house;20;1;0;Private room in apartment
27130156;Estudio acogedor centro Malasaña;30;1;136;Entire apartment
27131916;Sunny Room in Madrid Downtown;23;1;86;Private room in apartment
27133481;LOVELY STAY HOME;48;1;0;Entire apartment
27133915;ROMANTIC SWEET HOME;37;1;43;Entire apartment
27141824;Atocha, entre Museo Prado y el Museo Reina Sofia;48;1;169;Entire condominium
27148755;HabitaciónMadridRio;19;1;0;Private room in apartment
27151850;Puerta del Sol Apartment - Perfecto para grupos!;271;1;0;Entire apartment
27152672;M8 SOL a estrenar en Puerta del Sol.;54;1;247;Entire apartment
27153191;M9 LUNA Brand new flat at Puerta del Sol;52;1;249;Entire apartment
27153691;Cozy Chamberi palace double/twin room;77;1;268;Room in boutique hotel
27153699;Balcony Madrid's vibe double/twin room;87;1;0;Room in boutique hotel
27153701;Original rounded shaped dreams double room;113;1;269;Room in boutique hotel
27153703;Awesome private terrace top floor room Madrid sky;157;1;266;Room in boutique hotel
27154041;Marlyn & Roxii House;16;1;1;Private room in apartment
27154284;ROMANTIC  with VIEWS design apartment in LA LATINA;71;1;90;Entire loft
27156338;Habitación La Latina;35;1;0;Private room in apartment
27156849;Habitación Puerta de Toledo;35;1;0;Private room in apartment
27157411;NEW ATTIC /BUHARDILLA  HUERTAS EL PRADO;75;1;0;Entire apartment
27157531;Magnifico piso de un dormitorio, en Madrid Centro.;53;1;0;Entire apartment
27161570;Meraviglia’s  Calle Fuencarral;77;1;180;Entire apartment
27161940;SALAMANCA PREMIUM BALBOA I;218;1;116;Entire apartment
27163522;Arganzuela - 7 min centro;65;1;0;Entire apartment
27166492;Estudio Exterior Amueblado De 30m2 Con Mirador y Aire Acondicionado Construido En 2018 Disponible Pa;130;1;228;Entire apartment
27167223;Rustic Mansard w/terrace ANTON MARTIN;61;1;1;Entire apartment
27168008;habitación en alquiler;300;1;0;Private room in apartment
27178837;Plaza Mayor & La Latina: Awesome, Cool & Beautiful;62;1;70;Entire apartment
27180274;Plaza Mayor & La Latina: Brilliant, Cool, Parking;50;1;260;Entire apartment
27180364;Trendy apartment in ATOCHA;101;1;245;Entire apartment
27184909;ROOMS LATINA;50;1;358;Private room in apartment
27187208;ROOM CHICK;40;1;1;Private room in apartment
27187514;habitacion por meses;9000;1;364;Private room in house
27193905;HABITACION EN MADRID;50;1;363;Private room in apartment
27194034;Loft En Madrid;78;1;0;Entire loft
27196183;Modern, Clean apt near Atocha station;125;1;90;Entire apartment
27199836;Cómodo piso Estudio cerca metro Gran Vía Madrid;50;1;227;Entire apartment
27199898;Penthouse with terrace in Guindalera;65;1;223;Entire apartment
27201391;Habitación privada en piso compartido;20;1;0;Private room in apartment
27213990;Quiet double, priv. bath, metro, buses Matadero;46;1;0;Private room in apartment
27214449;PUERTA DEL SOL Premium (1BR 1BT);104;1;322;Entire apartment
27214598;Acogedor y espacioso apartamento con dos cuartos;55;1;81;Entire apartment
27216325;Cosy apartment in Lavapies -2PAX- 25m2;48;1;67;Entire apartment
27222028;Bastardo Hostel Madrid - Bed in 6 people mixed dorm;18;1;250;Shared room in hostel
27222530;SOL;90;1;0;Entire apartment
27222576;25m2 Dúplex With Double Bed & Air Conditioning;147;1;228;Entire apartment
27222578;Exterior Facing Studio With Bay Window & Air Conditioning;162;1;228;Entire apartment
27222582;20m2 Studio Built 2015 With Patio;147;1;229;Entire apartment
27222588;Bajo acogedor en Puerta del Ángel;151;1;228;Entire apartment
27222598;Modern 80m2 Two Bedroom Sixth Floor Furnished Apartment Built In 2018 In Malasaña With A/C In Malasa;194;1;228;Entire apartment
27222602;25m2 Furnished Studio Built in 2016;146;1;228;Entire apartment
27222614;40m2 Duplex With Double Bed & Two Sofa Beds Built In 2015;159;1;228;Entire apartment
27222616;Estudio Amueblado De 25m2 Con Patio Privado y Habitación Subterránea Disponible Para Cortas ó Largas;146;1;228;Entire apartment
27222626;Habitacion doble en piso compartido;146;1;228;Entire apartment
27222631;55m2 Furnished Two Bedroom Flat With Double Beds Built In 2014;173;1;228;Entire apartment
27222633;Cozy, Compact 23m2 Duplex With Double Bed;148;1;228;Entire apartment
27222635;Apartamento De 36m2 Reformado y Amueblado en 2017 Con Cama De Matrimonio y Sofa Cama Doble Disponibl;162;1;228;Entire apartment
27222636;60m2 floor, two double bedrooms and two bathrooms;194;1;228;Entire apartment
27222650;45m2 Furnished Two Bedroom Flat With Air Conditioning Refurbished 2014;161;1;1;Entire apartment
27222652;45m2 Large Modern Spacious Furnished Studio With Air Conditioning;176;1;228;Entire apartment
27222659;Piso de dos habitaciones independientes, con cocina totalmente equipada. A cinco minutos andando de;216;1;228;Entire apartment
27222664;Furnished Studio Duplex 35m2 Built in 2015;153;1;228;Entire apartment
27222672;25m2 Exterior Facing Duplex With Air Conditioning;150;1;1;Entire apartment
27222674;Duplex With Double Bed & Sofa Bed Built in 2013;153;1;228;Entire apartment
27222676;Wonderful 40m2 Duplex near Plaza Castilla;149;1;228;Entire apartment
27222680;30m2 Exterior Facing Duplex + Balcony Built 2015;156;1;228;Entire apartment
27222683;Exterior Duplex 30m2 With Balcony Built 2016;144;1;228;Entire apartment
27222689;Duplex studio 35m2 built in 2015;154;1;229;Entire apartment
27222690;20m2 Duplex With Double Bed Built In 2015;150;1;228;Entire apartment
27222692;Magnifico y estupendo estudio de 20m2 con patio privado amueblado y construido en 2015.;38;1;229;Entire apartment
27222696;Duplex en el barrio de Tetuán CBA 2;38;1;228;Entire apartment
27222699;30m2 Great Duplex Built And Furnished in 2015;153;1;228;Entire apartment
27222703;20m2 Room With Double Bed And Private Bathroom;140;1;228;Entire apartment
27222738;25m2 Studio With Basement Bedroom & Private Patio;40;1;229;Entire apartment
27222745;20m2 Double Room With Private Bathroom Built 2015;151;1;229;Entire apartment
27222747;Lujo en prosperidad, apartamento de ensueño. Muy luminoso. Aire acondicionado. 1;216;1;228;Entire apartment
27222761;14m2 Modern Studio With Double Bed Built In 2014;147;1;228;Entire apartment
27222764;Acogedor y espacioso estudio en el área de argüelles, ideal para estudiantes.;27;1;230;Entire apartment
27222772;Piso De 43m2 Amueblado Con Dos Dormitorios y Balcón A Un Patio Muy Luminoso Disponible Para Cortas o;324;1;228;Entire apartment
27222784;Furnished 25m2 Studio Duplex;151;1;228;Entire apartment
27222786;Apartamendo de dos habitaciones en Puerta del Ángel;216;1;1;Entire apartment
27222787;Estudio Con Aire Acondicionado De 40m2 Totalmente Reformado y Amueblado En 2017 Disponible Para Cort;227;1;228;Entire apartment
27224258;Apartamento interior centro madrid;150;1;0;Entire apartment
27229982;Habitación en Madrid zona Bernarbeu Chamartin;25;1;178;Private room in apartment
27230520;马德里景点旁交通便利，3号6号地铁直通太阳门广场市中心，大型商场餐厅酒吧超市公园，房东可提供旅游帮助;17;1;0;Private room in guesthouse
27240417;Sercotel Togumar - Double/Twin Room;74;1;324;Room in hotel
27240518;Sercotel Togumar - Superior Room;84;1;324;Room in hotel
27240605;Sercotel Togumar - Triple Room;102;1;321;Room in hotel
27240646;Sercotel Togumar - Family Room;130;1;324;Room in hotel
27241406;Apartamento entero con chimenea en Madrid;50;1;0;Entire apartment
27243080;SPACIOUS apt. FE (LAVAPIÉS) ideal 4 COUPLES;65;1;93;Entire apartment
27243122;APART-HAB 1A;45;1;331;Entire apartment
27253931;Angel Suite - Madflats Collection;147;1;363;Entire apartment
27256915;1 Bedroom with amazing terrace;129;1;267;Entire apartment
27257449;Luminoso y moderno loft en Chamberí (Madrid);60;1;123;Entire apartment
27258733;BEST LOCATION IN THE CITY OF MADRID!!!! 166;77;1;350;Entire apartment
27267953;Newly refurbished apartment 15min away Plaza Mayor;34;1;0;Entire apartment
27272400;Fuencarral street room, private bathroom F 18;34;1;243;Private room in apartment
27273988;Cozy Flat at 3 stations from Plaza de España-5 pax;56;1;178;Entire apartment
27275642;Casa Norma;33;1;288;Private room in townhouse
27275761;Shared Flat in Delicias in August/September;30;1;0;Private room in apartment
27277679;Estudio con teraza en Madrid con desayuno incluido;532;1;365;Entire apartment
27278931;Apto Madrid;20;1;0;Private room in apartment
27281648;Rustic & Class;84;1;143;Entire condominium
27281907;Premium Home  Retiro Park - 3BR 2BT;250;1;0;Entire apartment
27282086;Preciosa habitación a 15 minutos del S. Bernabéu;40;1;180;Private room in apartment
27283105;Casa acogedora en el centro de Madrid;55;1;0;Entire apartment
27289799;GRAN VÍA BEDROOM junto Puerta de Sol CENTRO MADRID;29;1;0;Private room in apartment
27298103;*Studio City Centre-Atocha-WiFi, A/C,SmartTV;44;1;364;Entire apartment
27299012;**Studio City Centre-Atocha-WiFi, A/C, SmartTV;43;1;363;Entire apartment
27299334;***Studio City Centre-Atocha-WiFi, A/C, SmartTV;45;1;363;Entire apartment
27299564;---Studio City Centre-Atocha-WiFi, A/C, SmartTV;42;1;363;Entire condominium
27299875;--Studio City Centre-Atocha-WiFi, A/C, SmartTV;42;1;364;Entire apartment
27300103;-Studio City Centre-Atocha-WiFi, A/C, SmartTV;44;1;362;Entire apartment
27301507;DOBO HOMES JUAN BRAVO;123;1;140;Entire apartment
27302443;Hab en Complejo Residencial (Ciudad Universitaria);20;1;0;Private room in condominium
27307574;Terrace penthouse in the heart of Lavapies;79;1;79;Entire apartment
27315757;Habitación cerca de Atocha;33;1;88;Private room in apartment
27320504;Madrid Apartamento;20;1;0;Private room in apartment
27320542;60 Balconies Recoletos;133;1;345;Entire apartment
27320892;60 Balconies Recoletos;148;1;353;Entire apartment
27321061;60 Balconies Recoletos;196;1;350;Entire apartment
27326750;Habitación luminosa y confortable en Almendrales.;25;1;365;Private room in house
27331296;Central queen room in stylish apartment+breakfast;41;1;0;Private room in apartment
27350749;Habitación Doble Barrio Las Letras;30;1;364;Private room in apartment
27350951;Céntrica Habitación Privada El Rastro;35;1;0;Private room in apartment
27353461;Habitación grande;465;1;364;Private room in house
27354196;17H - Magnificent apartment with beautiful views;122;1;71;Entire apartment
27355331;Espaciosa habitación en pleno centro de Madrid.;26;1;0;Private room in apartment
27358064;// Peace & Love \\ (Retiro-Atocha);24;1;0;Private room in apartment
27360200;Nice and cozy Apt in Delicias;48;1;254;Entire apartment
27361159;Sagasta, 5 2º Derecha Aptop 4 (3);216;1;228;Entire apartment
27362504;BRAND NEW ROOM private BATHROOM in a NEW APARTMENT;40;1;89;Private room in apartment
27363120;Long Vacation in Madrid! Nice full apartment!!!;55;1;0;Entire apartment
27364273;Evening check in. Room & breakfast for 1-2.;28;1;0;Private room in apartment
27369694;Bonita habitación con baño propio;28;1;318;Private room in apartment
27382564;Luxury Silver Apartamento a solo PASOS de Gran Vía;117;1;90;Entire apartment
27384584;CERRADO Castilla;50;1;365;Entire apartment
27386719;Sofía I by Madflats Collection;213;1;135;Entire apartment
27387500;Retiro Room. Cómoda habitación en Retiro;28;1;0;Private room in apartment
27390611;OCUPADO PLAZA;40;1;365;Entire apartment
27394009;Royal Family;978;1;365;Entire apartment
27394448;Chambre avec balcon au cœur de Lavapiés;40;1;0;Private room in apartment
27403123;Apart. Liana;50;1;0;Entire apartment
27417335;60 Balconies Recoletos Dúplex;186;1;321;Entire apartment
27417862;Bastardo Hostel - Double Room (2 beds);63;1;249;Private room in hostel
27417973;Bastardo Hostel - Double Room with Terrace;100;1;237;Private room in hostel
27418553;Bastardo Hostel - Quadruple Family Room;123;1;249;Private room in hostel
27418573;Madrid, Centro, GREAT LOCATION! Ext. Double Room;38;1;44;Private room in apartment
27418743;Habitación moderna en pleno centro de Madrid;40;1;180;Private room in apartment
27418907;Bastardo Hostel - 6 Bed Dorm;108;1;249;Private room in hostel
27418998;Bastardo Hostel - 4 Bed Dorm;84;1;250;Private room in hostel
27420708;Light, courtyard and calmness - WiFi -Full A/C;69;1;159;Entire apartment
27425304;4 bedrooms close to Royal Palace  PRINCESA VIII;388;1;144;Entire apartment
27426276;Madrid, Centro, GREAT LOCATION! XXL Double Room;42;1;0;Private room in apartment
27426821;New Madrid +Working WiFi;60;1;332;Entire apartment
27427057;Madrid, Centro, GREAT LOCATION! Cozy Single Room;28;1;0;Private room in apartment
27429461;Double bedroom in CityCentre with private bathroom;65;1;179;Private room in apartment
27430008;Habitación Luminosa y Baratita;20;1;0;Private room in apartment
27432880;Clean and Large Apartment in the Center of Madrid;135;1;288;Entire apartment
27450609;Free Parking, 2br, Great Location, Super Bright;96;1;151;Entire apartment
27451073;Very nice apartament in the center of Madrid!!;45;1;83;Entire apartment
27452747;Little peace of (fresh) heaven;90;1;0;Entire apartment
27453695;Modern Loft Style Apartment near Prado Museum;75;1;158;Entire apartment
27454948;Private room in the PLAZA for one or two!;30;1;0;Private room in apartment
27461599;Apartamento tipo estudio Gran Via;89;1;0;Entire apartment
27464820;Apartment Ground Floor 4 pax - Roisa Suites;88;1;364;Entire apartment
27464833;Studio Triple - Roisa Suites;80;1;354;Entire apartment
27464845;One-Bedroom Apartment - Roisa Suites;93;1;364;Entire serviced apartment
27464890;Apartment with balcony - Roisa Suites;99;1;365;Entire apartment
27464904;Penthouse One-Bedroom Apartment - Roisa Suites;130;1;345;Entire apartment
27464912;Penthouse Two-Bedrooms with Terrace - Roisa Suites;158;1;325;Entire apartment
27464980;Junior Suite with Balcony - Roisa Hostal Boutique;96;1;364;Private room in hostel
27465016;Double Room -  Roisa Hostal Boutique;63;1;365;Private room in hostel
27465022;One Bedroom Apartment - Roisa Centro;107;1;361;Entire serviced apartment
27476688;Splendid Loft with Garden Patio;77;1;160;Entire loft
27478046;Tranquila y Acogedora Buardilla en el centro.;51;1;39;Entire apartment
27485365;Apartamento a 5 minutos de la Gran Vía.;145;1;43;Entire apartment
27492876;Charming Atocha - In the center, Newly renovated;105;1;299;Entire apartment
27497616;Piso céntrico bonito y muy bien comunicado;35;1;179;Private room in apartment
27499063;Isabel - Madflats Collection;158;1;361;Entire apartment
27501996;Habitación en piso reformado;15;1;0;Private room in apartment
27505441;Cozy spacious studio next to Ventas Madrid;50;1;0;Entire apartment
27513528;Moderno apartamento céntrico y tranquilo;61;1;0;Entire apartment
27515656;Habitación  con baño privado en Centro Madrid;18;1;0;Private room in apartment
27521274;***Queen Room with shower, in Heart of Madrid***;28;1;30;Private room in apartment
27523613;***King Room in Heart of Madrid, Sol**;29;1;0;Private room in condominium
27525090;Habitaciòn a 5 paradas de Plaza de España;19;1;365;Private room in apartment
27534505;APARTAMENTO ENTERO con capacidad para 4 personas;74;1;180;Entire apartment
27534567;APARTAMENTO RECIEN REFORMADO JUNTO AL RETIRO;200;1;180;Entire apartment
27536029;Sofabed for traveler in a bright living room;12;1;0;Shared room in apartment
27538292;**Lovely Cristal Room in City Center, Sol**;25;1;0;Private room in apartment
27538775;Apartamento centrico/Sol;75;1;0;Entire apartment
27543148;Moncloa 10min TEMPLO DEBOD;129;1;364;Entire apartment
27545172;Cozy & Lovely apartment in Opera, near Royal Palace and Sol;118;1;37;Entire apartment
27545900;H;35;1;365;Private room in apartment
27549592;Apartment Barajas Airport, IFEMA.;69;1;180;Entire condominium
27564347;Tranquilidad y ambiente en Lavapies;30;1;0;Private room in apartment
27565531;Bright Apartment in La Latina (centre);40;1;0;Entire apartment
27565665;Cuarto de invitados;40;1;0;Private room in apartment
27565769;IFEMA-Airport III Apartment;70;1;89;Entire apartment
27571562;Piso luminoso exterior en el Centro;95;1;0;Entire apartment
27572077;***Economy Room With Shower in Heart of Madrid***;20;1;90;Private room in apartment
27573971;***Relaxation Room in Heart of Madrid***;21;1;84;Private room in apartment
27575978;Habitación en piso con vistas en Chueca;50;1;0;Private room in apartment
27588256;Velázquez X - Bonito apartamento de 1 dormitorio;180;1;165;Entire serviced apartment
27589208;Elegant and modern apart. Perfect for families.;92;1;243;Entire apartment
27590065;RETIRO PARK SALAMANCA PRADO  2BR WIFI;50;1;339;Entire apartment
27592490;Piso al lado del Madrid Río en Marqués de Vadillo;27;1;348;Private room in apartment
27594853;Precioso Apto.  Santiago Bernabéu en P. La Habana;97;1;140;Entire apartment
27596030;COMFORTABLE DUPLEX 4 GUESTS IN C/PRINCIPE (SOL);40;1;287;Entire apartment
27596114;Habitación en Madrid en piso compartido;30;1;0;Entire house
27596961;***Cute Bedroom in City Center, Sol***;18;1;0;Private room in apartment
27597007;Loft Tres Peces;1139;1;365;Entire loft
27597194;Loft Princess;1139;1;365;Entire loft
27598588;Apartamento tipo estudio Gran Vía II;88;1;0;Entire apartment
27598602;Royal Family;1139;1;0;Entire apartment
27607018;Vivienda independiente en Madrid Moncloa;250;1;179;Private room in house
27618411;***Super Master Siute in Heart of Madrid***;25;1;90;Private room in apartment
27621375;Apartamento En Madrid;30;1;89;Private room in apartment
27626630;Habitación céntrica cerca del Palacio Real.;27;1;0;Private room in apartment
27632789;3 bd apartment in the HEART of the city. CHUECA :);86;1;324;Entire apartment
27647396;Cozy Madrid Apartment in chic neighbourhood;60;1;0;Entire apartment
27668308;Room/Chambre/ Habitación en Malasaña;18;1;72;Private room in apartment
27668673;Apartamento en el centro de Madrid;48;1;0;Entire apartment
27670011;Habitacion y baño privado;40;1;74;Private room in apartment
27670844;Habitacion privada en Goya;30;1;0;Private room in apartment
27672208;Apartament Royal Palace;135;1;0;Entire apartment
27702437;BNBHolder Cute MALASAÑA;66;1;192;Entire apartment
27711320;Estudio céntrico/Sol;600;1;0;Entire apartment
27718645;Ático En Madrid;69;1;0;Entire apartment
27722203;Habitacion matrimonial con baño privado y desayuno;532;1;365;Room in bed and breakfast
27722588;Habitacion con 2 camas con baño privado y desayuno;532;1;365;Room in bed and breakfast
27722761;Estudio familiar con cocina en centro de Madrid;532;1;1;Entire apartment
27741228;ModernSafe  Suite In Serviced Apartment;905;1;365;Private room in farm stay
27743701;"Amazing 2 Bedroom apartment in ""La Latina IV""";171;1;60;Entire apartment
27745568;Opera II;103;1;286;Entire apartment
27749295;Castilla 38;75;1;0;Entire apartment
27751455;Rento;450;1;0;Entire apartment
27753140;Spacious room in city center;86;1;0;Private room in apartment
27754172;ESTUDIO GRAN VIA;43;1;346;Entire apartment
27754697;Bright Apt in Modern Lavapies 2 minutes Pza Mayor;51;1;166;Entire apartment
27757172;Cama doble en la Calle Fuencarral, Trafalgar;22;1;0;Private room in house
27766746;Habitacion con 2 camas con baño privado y desayuno;532;1;365;Room in hostel
27766893;Single room with private bathroom in Mádrid río;31;1;179;Private room in house
27778247;Madrid Departamento;99;1;0;Entire apartment
27778267;Habitación En Ático con Terraza En Madrid;40;1;0;Private room in apartment
27780116;Amazing Apt. in Lavapies next to Sol & Plaza Mayor;72;1;149;Entire apartment
27787279;La Casita de Chueca;111;1;0;Entire apartment
27796084;"Gran Vía; Callao. New Luxury";81;1;0;Entire apartment
27799271;Fantástico Ático Triplex - 2 TERRAZAS!!;73;1;0;Entire apartment
27802050;★STAYCATION★ Justicia - Exclusivo, Familia Diseño;233;1;168;Entire apartment
27818871;Jacobeo;18;1;364;Private room in apartment
27819111;Beautiful apartment in Madrid with WIFI;127;1;68;Entire apartment
27819112;Cozy apartment in Madrid with WIFI;137;1;76;Entire apartment
27820967;Enjoy Madrid Apartment;70;1;75;Entire apartment
27821435;La Latina de Madrid: de las mejores zonas de ocio;38;1;0;Private room in apartment
27821555;THE BEST Double room in CENTER OF MADRID. SOL.;26;1;0;Private room in apartment
27822474;CALLE FUENCARRAL;60;1;58;Entire apartment
27824327;Habitacion matrimonial con baño privado y desayuno;532;1;365;Room in bed and breakfast
27824487;Habitacion matrimonial con baño privado y desayuno;532;1;365;Room in hostel
27830062;Nuevo y MUY luminoso piso en el centro de Madrid!;133;1;0;Private room in apartment
27842969;1 Confortable Cama Doble Caja Mágica;14;1;22;Private room in apartment
27844432;2 BD apartment GRAN VIA. in the CENTER of MADRID;64;1;309;Entire apartment
27850596;Habitación En Madrid;24;1;0;Private room in apartment
27851118;Acogedora habitación en Madrid Centro. the center;50;1;365;Private room in apartment
27852952;Malasaña - Conde Duque: FAMILIAS & FREE Parking;103;1;223;Entire apartment
27853056;Amplia habitación con cama doble en Madrid;24;1;75;Private room in house
27853368;Habitacion 2camas en madrid zona céntrica, privada;35;1;106;Private room in tiny house
27873155;Apartamento  Colegiata  'Plaza Mayor';71;1;351;Entire apartment
27876207;Charming Reina Sofía - Cozy Attic in the Center;69;1;355;Entire apartment
27882493;Nice and quiet apartament /Latina Plaza Mayor;70;1;69;Entire condominium
27887598;Habitación Antelope 5 Madrid Air Conditioning空调双人间;60;1;364;Private room in apartment
27888194;Cozy and modern apartment for 4 in Madrid;66;1;0;Entire apartment
27889125;H4 Antelope 5 Madrid Air Conditioning空调家庭房;51;1;364;Private room in apartment
27889340;H6 Antelope 5 Madrid Air Conditioning空调双人间;49;1;75;Private room in apartment
27889441;habitación individual;35;1;60;Room in hostel
27889484;habitacion doble;52;1;66;Room in hostel
27889509;habiitacion twin;61;1;60;Room in hostel
27889660;Habitación Antelope Apartment 5 Madrid合租四人房间马德里市中心;58;1;269;Private room in apartment
27893584;Peacefull Studio in Cava Baja;51;1;275;Entire apartment
27894364;Apartamento céntrico/Sol 4;69;1;0;Entire apartment
27899892;Double room in Madrid. Beautiful views;38;1;0;Room in bed and breakfast
27900400;HABITACION COMFORTABLE   EN MADRID;24;1;365;Private room in apartment
27905285;Madrid Palacio en pequeño /in a nutshell;64;1;364;Entire apartment
27915096;"BRAND NEW, WONDERFUL AND LOVELY FLAT ""LA LATINA"".";40;1;351;Entire apartment
27920553;Piso Bea;35;1;0;Private room in apartment
27925513;Best Location Centre LONG TERM AVAILABLE;62;1;352;Entire apartment
27926204;Modern and Bright - 2BD- Tirso de Molina;69;1;59;Entire apartment
27927692;Bonita Habitación muy cómoda / Nice Room;600;1;0;Private room in apartment
27928425;Apartment In Vallecas;600;1;364;Entire apartment
27929258;Apartamieto privado;40;1;3;Entire apartment
27929937;Modern Apartment Room Private Bathroom and Balcony;33;1;364;Private room in apartment
27931058;Principe Pio &  Palace;55;1;0;Entire loft
27945493;BNBHolder Group Luxury SOL;179;1;167;Entire apartment
27947672;Beautiful designed studio in the heart of Madrid;80;1;165;Entire loft
27948892;Vallecas flat to call home;46;1;126;Entire apartment
27952694;Habitación para viajeros “MUJERES SOLAMENTE”;21;1;364;Private room in apartment
27954200;PORTALEGRE;60;1;12;Entire apartment
27954718;Apartamento En Madrid;27;1;288;Private room in apartment
27960203;A;200;1;179;Shared room in house
27962043;En casa familiar habitación pareja en Malasaña;30;1;179;Private room in bed and breakfast
27972569;Habitacion matrimonial con baño privado y desayuno;532;1;1;Room in hostel
27972908;Habitacion matrimonial con baño privado y desayuno;532;1;365;Room in hostel
