id;name;host_id;host_since;host_response_time;host_acceptance_rate;host_is_superhost;host_listings_count;host_identity_verified
45833151;H- LOW COST / CITY CENTRE;38248634;12/07/2015;within an hour;;0;11;1
45840787;Pestana Plaza Mayor;371638561;12/10/2020;Sin definir;;0;0;1
45842514;Piso Familiar maderi;329651519;21/01/2020;a few days or more;;0;36;1
45843004;Preciosa habitación en el centro de Madrid;185932626;23/04/2018;a few days or more;;0;4;1
45843784;Juanelo centro;22089497;03/10/2014;within an hour;;0;13;1
45844738;Independant fully equiped suite - perfect location;1436658;23/11/2011;within a few hours;;0;0;0
45846191;Piso moderno con terraza en Madrid Capital;174200493;19/02/2018;Sin definir;;0;0;1
45852467;Cómodo estudio a estrenar en pleno Madrid;37207414;01/07/2015;a few days or more;;0;0;1
45854255;HABITACION DOBLE USO INDIVIDUAL  LONG STAY;211991262;27/08/2018;within an hour;;0;10;1
45856003;Luxury 5 stars apartment in Salamanca District;106591951;08/12/2016;within an hour;;0;17;1
45858591;Habitación Doble;331653653;29/01/2020;within an hour;;1;2;1
45859573;Lagasca XVII;247570318;08/03/2019;within a day;;0;69;1
45861455;Cómodo y tranquilo. 2 min. metro Legazpi-Matadero;96025379;20/09/2016;within an hour;;1;1;1
45864881;Amplia habitación! ubicación genial cerca centro!;185244572;01/12/1999;Sin definir;;0;-99;0
45866142;cómoda hab en barrio céntrico;230967293;16/12/2018;Sin definir;;0;1;0
45870419;LA LATINA: APARTMENT IN THE CENTER | WiFi + A/C;9885245;08/11/2013;within an hour;;0;33;1
45871436;Habitación para 2 personas en auténtico loft.;351466336;23/06/2020;Sin definir;;0;0;0
45872181;Nuevo Apartamento junto a la Gran Vía de Madrid;368117770;18/09/2020;within an hour;;1;0;1
45872306;ADELFAS 09 TWO BEDROOM RESIDENTIAL;392790154;16/03/2021;Sin definir;;0;34;0
45872701;Nuevo Apartamento junto a la Gran Vía de Madrid;368117770;18/09/2020;within an hour;;1;0;1
45873028;Bright and Cozy Room ! Unbeatable situation Madrid;199383544;02/07/2018;Sin definir;;0;0;0
45874834;Espectacular habitación a 15 minutos del centro;169939400;25/01/2018;Sin definir;;0;1;1
45875117;Apartamento acogedor en el corazón de Madrid;137074371;26/06/2017;within a day;;0;2;1
45875161;HOMEnFUN Vista Alegre 5;57935558;08/02/2016;within an hour;;0;35;1
45875413;HOMEnFUN Vista Alegre 6;57935558;08/02/2016;within an hour;;0;35;1
45876085;HOMEnFUN Vista Alegre 7;57935558;08/02/2016;within an hour;;0;35;1
45876153;Plaza Rep. Ecuador: Perfecto con parking GRATIS 🅿;371915661;14/10/2020;within an hour;;1;0;0
45876222;HOMEnFUN Vista Alegre 8;57935558;08/02/2016;within an hour;;0;35;1
45879569;LOVELY HGE APARTMENTS;349146780;08/06/2020;within an hour;;0;27;1
45880007;Habitación cómoda en Barajas (Aeropuerto);186917951;29/04/2018;Sin definir;;0;1;1
45881033;Habitación doble  en atico compartido templo Debod;97752412;03/10/2016;within a day;;0;0;1
45885800;LUMINOUS AND SPACIOUS VILLA;9885245;08/11/2013;within an hour;;0;33;1
45885882;COZY ATTIC | 1 BR | WIFI HEATING;9885245;08/11/2013;within an hour;;0;33;1
45886017;MADRID CENTER NEW APARTMENT/WIFI;9885245;08/11/2013;within an hour;;0;33;1
45886141;VERY LUMINOUS APARTMENT IN CHAMARTÍN WIFI HEATING;9885245;08/11/2013;within an hour;;0;33;1
45886312;Apt en edificio emblemático del barrio de Chamberí;9885245;08/11/2013;within an hour;;0;33;1
45888066;Habitación + salón privado, con vistas a Madrid;14363422;16/04/2014;within an hour;;0;2;0
45888101;Alquilo habitación preciosa en buena zona.;371359357;10/10/2020;within a few hours;;0;6;0
45889348;Arturo Soria - Parking One Bedroom Apartment;392790154;16/03/2021;Sin definir;;0;34;0
45889745;Madrid Binefar Aparment;325163963;07/01/2020;within an hour;100;0;23;1
45893675;"Estudio  de  lujo  ""C""  en  Puerta  del  SOL";254267435;09/04/2019;within an hour;;0;14;1
45893720;Villa Chulapa;30970428;10/04/2015;a few days or more;;0;1;1
45893742;Renovated and cozy flat with private courtyard;118540298;01/12/1999;Sin definir;;0;-99;0
45902743;Habitación amplia en casa acogedora Madrid Centro;88501285;07/08/2016;within a few hours;;1;1;1
45903278;ROOF TOP BARRIO DE LOS AUSTRIAS;33439191;15/05/2015;within an hour;;0;9;1
45903539;TWO BEDROOM APARTMENT IN EX-CONVENT;33439191;15/05/2015;within an hour;;0;9;1
45903659;Nuevo Apartamento junto a la Gran Vía de Madrid;368117770;18/09/2020;within an hour;;1;0;1
45903988;Loft de diseño en calle Almagro;106591951;08/12/2016;within an hour;;0;17;1
45904095;Cozy Duplex - Free Parking area on the road;167928798;15/01/2018;within an hour;;0;4;1
45908727;Habitación acogedora en Madrid;372169961;16/10/2020;within an hour;;0;0;0
45909023;Renovated loft in the heart of Gran Vía SB4;107335103;15/12/2016;within an hour;;0;101;0
45909884;Renovated loft in the heart of Gran Vía SB5;107335103;15/12/2016;within an hour;;0;101;0
45911325;Amplia habitación de dos camas individuales;321855459;28/12/2019;Sin definir;;0;0;0
45920320;Loft, luz, tranquilidad y diseño - La Latina;4615520;07/01/2013;within an hour;;1;25;1
45922179;Rock & Roll;59783541;21/02/2016;Sin definir;;0;0;1
45923290;ATOCHA-ESTUDIO luminoso y renovado. Opción Parking;703945;15/06/2011;within a day;;0;1;0
45926539;Luxury apt with 2 terraces in the best area of Mad;64790060;28/03/2016;Sin definir;;0;2;1
45931716;Piso Calle Alcalá (Madrid);134508490;11/06/2017;Sin definir;;0;1;0
45932080;Luminosa y alegre habitación a 10 mins de Atocha;20609984;27/08/2014;within a few hours;;0;10;1
45933613;OFERTA! CON TERRAZA Habit + baño priv / piso 160m2;37263739;01/07/2015;Sin definir;;0;1;1
45934601;Habitación cama king;1556804;02/01/2012;a few days or more;;0;0;1
45935830;Habitación individual acogedora y luminosa;372391824;18/10/2020;Sin definir;;0;1;1
45936636;Estudio Sotillo;23428128;06/11/2014;within an hour;;0;3;1
45939034;Te gustará la estancias aquí es un lugar trankilo.;150134560;11/09/2017;Sin definir;;0;1;1
45940199;AMPLIAS HABITACIONES IDEALES PARA VISITAR MADRID;372432728;18/10/2020;Sin definir;;0;0;0
45940577;Pisito cuco. en Madrid afueras;232497227;26/12/2018;Sin definir;;0;1;1
45945725;Cozy, renovated apartment in Chueca-Malasaña;316504272;11/12/2019;within a few hours;;0;2;1
45946300;Habitación individual piso boutique;45885522;06/10/2015;Sin definir;;0;1;0
45946347;Renovated  Quadruple Apartment Atocha;107335103;15/12/2016;within an hour;;0;101;0
45947254;Madrid Amazing New Apt;372492731;19/10/2020;within an hour;;1;0;0
45947376;IX. ALCALÁ w/ VELÁZQUEZ perfect WORK or COUPLES;107141654;13/12/2016;within an hour;;0;69;1
45947935;HABITACIÓN CON BAÑO PRIVADO;280076004;01/12/1999;Sin definir;;0;-99;0
45948146;Beautiful brand new one bed apartment in c/Mayor;220729063;15/10/2018;within a few hours;;0;0;1
45950680;EXCLUSIVIDAD Y CONFORT EN PLAZA DE QUEVEDO;258850169;29/04/2019;within a few hours;;0;31;1
45951193;Habitación doble a 10 mis: AEROPUERTO/IFEMA/WANDA;316510397;11/12/2019;Sin definir;;0;1;1
45951622;BRETON DE LOS HERREROS;28038703;20/02/2015;within an hour;;0;124;1
45953180;Alquilo habitacion  en la zona de Cuatro-Caminos;372525302;19/10/2020;within a few hours;;0;0;0
45963105;Exclusive with private terrace in Barrio Salamanca;26521943;22/01/2015;within an hour;;0;34;1
45963161;Apartment with pool in Barrio Salamanca;26521943;22/01/2015;within an hour;;0;34;1
45964578;Precioso apartamento en El Retiro | Milla de oro✩;372621286;20/10/2020;Sin definir;;0;0;0
45967290;Stylish apartment in city center Calle Alcala 1st.A;102196656;02/11/2016;within an hour;;0;176;1
45967351;Stylish apartment in city center Calle Alcala 2nd.A;102196656;02/11/2016;within an hour;;0;176;1
45967501;Stylish apartment in city center Calle Alcala 3rd.A;102196656;02/11/2016;within an hour;;0;176;1
45967523;Stylish apartment in city center Calle Alcala 4th. A;102196656;02/11/2016;within an hour;;0;176;1
45967657;Stylish apartment in city center Calle Alcala 1st.B;102196656;02/11/2016;within an hour;;0;176;1
45967666;Stylish apartment in city center Calle Alcala 2nd.B;102196656;02/11/2016;within an hour;;0;176;1
45967683;Stylish apartment in city center Calle Alcala 3rd.B;102196656;02/11/2016;within an hour;;0;176;1
45967706;Stylish apartment in city center Calle Alcala 4th.C;102196656;02/11/2016;within an hour;;0;176;1
45967727;Stylish apartment in city center Calle Alcala 2nd. C;102196656;02/11/2016;within an hour;;0;176;1
45967743;Stylish apartment in city center Calle Alcala 3rd. C;102196656;02/11/2016;within an hour;;0;176;1
45967759;Stylish apartment in city center Calle Alcala 4th. B;102196656;02/11/2016;within an hour;;0;176;1
45967777;Stylish apartment in city center Calle Alcala 1st. C;102196656;02/11/2016;within an hour;;0;176;1
45968278;Stylish apartment in city center Calle Ponzano;102196656;02/11/2016;within an hour;;0;176;1
45968286;Habitación Doble Superior con sofá cama;331653653;29/01/2020;within an hour;;1;2;1
45968354;Fantastic Conde de Romanones apartment;336851815;17/02/2020;within an hour;;0;4;1
45970816;Room in shared apartment;362783948;16/08/2020;Sin definir;;0;1;1
45971138;Habitación privada y muy acogedora;372169961;16/10/2020;within an hour;;0;0;0
45973538;Apartamento en el Madrid Histórico  4pax;361930;25/01/2011;within a few hours;;0;6;0
45975014;CJ15 1 ESTUDIO GRUPOS FAMILIA MADRID ENTREVIAS;368523812;21/09/2020;within a day;;0;1;1
45981294;Flat 2bedroom 1bathroom in the center of Madrid;109460424;02/01/2017;within an hour;;0;1;1
45981929;Moderno piso en barrio El Viso;327622536;15/01/2020;within a few hours;;0;1;1
45982002;Amplio Apartamento 1 dormitorio (Barrio Salamanca);218515;31/08/2010;a few days or more;;0;1;1
45982007;Bonito Apartamento 1o minuts Del centro.;102481893;04/11/2016;within an hour;;0;1;1
45983141;Un piso acogedor para 3 personas;327622536;15/01/2020;within a few hours;;0;1;1
45984124;Modern and wonderful apartment in La Latina;5724924;01/04/2013;within an hour;;0;0;1
45984403;Habitación Doble con Baño Compartido;331096767;27/01/2020;within an hour;;0;5;1
